Year,Name,Worth,Age
2016,David Einhorn,14,47
2016,"Frank Fertitta, III.",14,54
2016,Lorenzo Fertitta,14,47
2016,Robert Fisher,14,62
2016,William Fisher,14,58
2016,Mario Gabelli,14,73
2016,Alan Gerry,14,86
2016,Jonathan Gray,14,46
2016,Jeffrey Gundlach,14,57
2016,Timothy Headington,14,65
2016,"B. Wayne Hughes, Jr.",14,55
2016,Hamilton James,14,64
2016,Eric Lefkofsky,14,46
2016,David Lichtenstein,14,54
2016,Gary Magness,14,62
2016,Billy Joe (Red) McCombs,14,88
2016,Gail Miller,14,72
2016,Nelson Peltz,14,73
2016,Roger Penske,14,79
2016,"Nicholas Pritzker, II.",14,72
2016,Rodney Sacks,14,66
2016,T. Denny Sanford,14,80
2016,Fayez Sarofim,14,87
2016,Frank Stronach,14,83
2016,Edmund Ansin,13,79
2016,David Booth,13,70
2016,Steve Case,13,57
2016,Herb Chambers,13,74
2016,Jacques D'Amours,13,59
2016,John Edson,13,83
2016,N. Murray Edwards,13,56
2016,Martha Ford,13,90
2016,Anne Gittinger,13,80
2016,Sidney Kimmel,13,88
2016,Seth Klarman,13,58
2016,Guy Laliberte,13,56
2016,James Leininger,13,70
2016,Jerry Reinsdorf,13,80
2016,J. Joe Ricketts,13,74
2016,Brian Roberts,13,56
2016,Alexander Rovt,13,63
2016,Leonard Schleifer,13,63
2016,Wilma Tisch,13,88
2016,Kenny Troutt,13,68
2016,Dan Wilks,13,59
2016,Farris Wilks,13,64
2016,Evan Williams,13,43
2016,Elaine Wynn,13,73
2016,Jim Davis,12,55
2016,Paul Foster,12,58
2016,Serge Godin,12,66
2016,Alfredo Harp Helu,12,71
2016,Reed Hastings,12,55
2016,Richard Hayne,12,68
2016,Stewart Horejsi,12,78
2016,Hal Jackman,12,83
2016,Stephen Jarislowsky,12,90
2016,Michael Krasny,12,62
2016,William Lauder,12,55
2016,John Martin,12,64
2016,Charles Munger,12,92
2016,Bruce Nordstrom,12,82
2016,Conrad Prebys,12,82
2016,Michael Price,12,63
2016,Sheryl Sandberg,12,46
2016,Evgeny (Eugene) Shvidler,12,51
2016,Peter Sperling,12,56
2016,Michael Steinhardt,12,75
2016,Bill Alfond,11,67
2016,Peter Alfond,11,63
2016,SUnited Staten Alfond,11,70
2016,Ted Alfond,11,71
2016,Thomas Bailey,11,79
2016,Aldo Bensadoun,11,77
2016,William Berkley,11,69
2016,Sara Blakely,11,45
2016,Charles Brandes,11,73
2016,Henry Engelhardt,11,58
2016,Stephen Feinberg,11,55
2016,Dorrance Hamilton,11,87
2016,J. Tomilson Hill,11,67
2016,Irwin Jacobs,11,82
2016,Howard Jenkins,11,64
2016,"Summerfield Johnston, Jr.",11,83
2016,Michael Jordan,11,53
2016,Ronald Joyce,11,85
2016,Jane Lauder,11,43
2016,Antony Ressler,11,54
2016,Martin Selig,11,78
2016,Brian Sheth,11,40
2016,E. Joe Shoen,11,66
2016,Kenneth Tuchman,11,56
2016,Thomas Tull,11,45
2016,V. Prem Watsa,11,65
2016,William F. Austin,10,74
2016,Fred Chang,10,59
2016,Leon Charney,10,74
2016,Robert Citrone,10,51
2016,Jack Dorsey,10,39
2016,Paul Fireman,10,72
2016,J. Christopher Flowers,10,58
2016,Donald Friese,10,75
2016,Ken Grossman,10,61
2016,David Hindawi,10,71
2016,Orion Hindawi,10,36
2016,Daniel Hirschfeld,10,74
2016,Drew Houston,10,32
2016,Thomas Kaplan,10,53
2016,Nancy Lerner,10,55
2016,Norma Lerner,10,79
2016,Randolph Lerner,10,54
2016,Rodney Lewis,10,62
2016,William Macaulay,10,70
2016,"Cargill MacMillan, III.",10,56
2016,John MacMillan,10,66
2016,Martha MacMillan,10,64
2016,William MacMillan,10,61
2016,George Marcus,10,74
2016,Miguel McKelvey,10,41
2016,John Morgridge,10,82
2016,Mark Pincus,10,50
2016,Andrea Reimann-Ciardelli,10,59
2016,Evan Sharp,10,33
2016,William Stone,10,60
2016,Sun Hongbin,10,53
2016,Sanford Weill,10,82
2017,Bill Gates,860,61
2017,Warren Buffett,756,86
2017,Jeff Bezos,728,53
2017,Mark Zuckerberg,560,32
2017,Carlos Slim Helu,545,77
2017,Larry Ellison,522,72
2017,Charles Koch,483,81
2017,David Koch,483,76
2017,Michael Bloomberg,475,75
2017,Larry Page,407,43
2017,Sergey Brin,398,43
2017,S. Robson Walton,341,72
2017,Jim Walton,340,68
2017,Alice Walton,338,67
2017,Sheldon Adelson,304,83
2017,Steve Ballmer,300,61
2017,David Thomson,272,59
2017,Jacqueline Mars,270,77
2017,John Mars,270,81
2017,Phil Knight,262,79
2017,George Soros,252,86
2017,Michael Dell,204,52
2017,Len Blavatnik,200,59
2017,Laurene Powell Jobs,200,53
2017,Paul Allen,199,64
2017,Charles Ergen,183,64
2017,James Simons,180,78
2017,Ray Dalio,168,67
2017,Carl Icahn,166,81
2017,Donald Bren,152,84
2017,Abigail Johnson,144,55
2017,Elon Musk,139,45
2017,German Larrea Mota Velasco,138,63
2017,Thomas Peterffy,138,72
2017,Harold Hamm,133,71
2017,Rupert Murdoch,131,86
2017,Steve Cohen,130,60
2017,Philip Anschutz,125,77
2017,Ronald Perelman,125,74
2017,Jim Kennedy,122,69
2017,Blair Parry-Okeden,122,66
2017,Donald Newhouse,121,87
2017,"Samuel Newhouse, Jr.",121,89
2017,Stephen Schwarzman,118,70
2017,LUnited Kingdomas Walton,113,30
2017,Eric Schmidt,111,61
2017,David Tepper,110,59
2017,Alberto Bailleres Gonzalez,108,85
2017,Dustin Moskovitz,107,32
2017,Andrew Beal,104,64
2017,"John Menard, Jr.",102,77
2017,Galen Weston,95,76
2017,James Goodnight,94,74
2017,Jan Koum,90,41
2017,Leonard Lauder,89,80
2017,"Thomas Frist, Jr.",88,78
2017,Patrick Soon-Shiong,86,64
2017,Charles Schwab,83,79
2017,Shahid Khan,82,66
2017,Micky Arison,81,67
2017,James Chambers,81,59
2017,Katharine Rayner,81,72
2017,Margaretta Taylor,81,74
2017,Ken Griffin,80,48
2017,"Herbert Kohler, Jr.",80,78
2017,Pierre Omidyar,80,49
2017,George Kaiser,79,74
2017,John Paulson,79,61
2017,"Edward Johnson, III.",78,86
2017,Eli Broad,77,83
2017,John Malone,77,76
2017,James Irving,76,89
2017,Stanley Kroenke,75,69
2017,Carl Cook,74,54
2017,Stephen Ross,74,76
2017,David Geffen,73,74
2017,Gordon Moore,73,88
2017,Richard Kinder,72,72
2017,Hank & Doug Meijer,72,-
2017,Pauline MacMillan Keinath,68,83
2017,David Duffield,67,76
2017,Bruce Halle,65,86
2017,Richard LeFrak,65,71
2017,John A. Sobrato,64,77
2017,Les Wexner,64,79
2017,Garrett Camp,63,38
2017,Travis Kalanick,63,40
2017,David Green,62,75
2017,Robert Rowling,62,63
2017,Marian Ilitch,60,84
2017,Ann Walton Kroenke,60,68
2017,Dennis Washington,60,82
2017,Maria Asuncion Aramburuzabala,58,53
2017,Daniel Gilbert,58,55
2017,Charles Johnson,58,84
2017,Joseph Tsai,58,53
2017,Dannine Avara,57,53
2017,Scott Duncan,57,34
2017,Milane Frantz,57,47
2017,Randa Williams,57,55
2017,Brian Acton,56,45
2017,Richard DeVos,56,91
2017,Eva Gonda de Rivera,56,-
2017,Whitney MacMillan,56,87
2017,Jim Pattison,56,88
2017,Emanuele (Lino) Saputo,56,80
2017,Leon Black,55,65
2017,Bruce Kovner,55,72
2017,Ralph Lauren,55,77
2017,Sumner Redstone,54,93
2017,David Shaw,54,65
2017,Christy Walton,54,68
2017,Ted Lerner,53,91
2017,George Lucas,53,72
2017,Trevor Rees-Jones,53,65
2017,David Sun,53,65
2017,John Tu,53,75
2017,Juan Francisco Beckmann Vidal,52,77
2017,John Doerr,52,65
2017,Israel Englander,52,68
2017,Jerry Jones,52,74
2017,Tom & Judy Love,52,80
2017,Jim Davis,51,73
2017,"Rupert Johnson, Jr.",51,76
2017,Robert Kraft,51,75
2017,Steven Rales,51,65
2017,Tamara Gustavson,50,55
2017,Henry Kravis,50,73
2017,George Roberts,50,73
2017,"Edward Roski, Jr.",50,78
2017,Sam Zell,50,75
2017,Ray Lee Hunt,48,73
2017,John Overdeck,48,47
2017,David Siegel,48,55
2017,Daniel Ziff,48,45
2017,Dirk Ziff,48,52
2017,Robert Ziff,48,50
2017,Stanley Druckenmiller,47,63
2017,"Paul Tudor Jones, II.",47,62
2017,Alejandro Santo Domingo,47,40
2017,Andres Santo Domingo,47,38
2017,Charles Dolan,46,90
2017,Arthur Irving,45,87
2017,Mitchell Rales,45,60
2017,Leandro Rizzuto,45,78
2017,John Sall,45,68
2017,Mark Scheinberg,45,43
2017,Kelcy Warren,45,61
2017,Karen Pritzker,44,59
2017,Reinhold Schmieding,44,62
2017,Sheldon Solow,44,88
2017,Ronda Stryker,44,62
2017,Jeffery Hildebrand,43,58
2017,"Jeremy Jacobs, Sr.",43,77
2017,Nancy Walton Laurie,43,65
2017,Gwendolyn Sontheim Meyer,43,55
2017,Jeffrey Skoll,43,52
2017,Frederick Smith,43,72
2017,Jeronimo Arango,42,91
2017,David Cheriton,42,65
2017,Martha Ingram,42,81
2017,Leonard Stern,42,78
2017,Gabe Newell,41,54
2017,Terrence Pegula,41,65
2017,Ira Rennert,41,82
2017,J. Christopher Reyes,41,63
2017,Jude Reyes,41,61
2017,Robert Bass,40,69
2017,Marc Benioff,40,52
2017,James Jannard,40,67
2017,Bernard Marcus,40,87
2017,John Morris,40,69
2017,Bobby Murphy,40,28
2017,Isaac Perlmutter,40,74
2017,"H. Ross Perot, Sr.",40,86
2017,Stewart and Lynda Resnick,40,-
2017,"Robert Rich, Jr.",40,76
2017,Evan Spiegel,40,26
2017,Russ Weiner,40,46
2017,"Austen Cargill, II.",39,66
2017,"James Cargill, II.",39,67
2017,Diane Hendricks,39,70
2017,Marianne Liebmann,39,63
2017,Mary Alice Dorrance Malone,39,67
2017,Stephen Bisciotti,38,56
2017,Nathan Blecharczyk,38,33
2017,Rick Caruso,38,58
2017,Bubba Cathy,38,62
2017,Dan Cathy,38,64
2017,Brian Chesky,38,35
2017,Joe Gebbia,38,35
2017,H. Fisk Johnson,38,58
2017,Imogene Powers Johnson,38,86
2017,S. Curtis Johnson,38,61
2017,Helen Johnson-Leipold,38,60
2017,Winnie Johnson-Marquart,38,57
2017,Clayton Mathile,38,76
2017,"Julian Robertson, Jr.",38,84
2017,"Walter Scott, Jr.",38,85
2017,Joan Tisch,38,89
2017,Archie Aldis Emmerson,37,87
2017,Ken Fisher,37,66
2017,Igor Olenicoff,37,74
2017,"Clemmie Spangler, Jr.",37,84
2017,Jerry Speyer,37,76
2017,Steven Spielberg,37,70
2017,Steven Udvar-Hazy,37,71
2017,Roger Wang,37,68
2017,Dan Friedkin,36,52
2017,Phillip Frost,36,80
2017,Jimmy Haslam,36,63
2017,Michael Milken,36,70
2017,Gary Rollins,36,72
2017,Randall Rollins,36,85
2017,Ricardo Salinas Pliego,36,61
2017,Henry Samueli,36,62
2017,"Bernard Saul, II.",36,84
2017,Jeff Sutton,36,57
2017,Dagmar Dolby,35,75
2017,Peter Kellogg,35,74
2017,Robert McNair,35,80
2017,Donald Sterling,35,82
2017,Harry Stine,35,75
2017,Donald Trump,35,70
2017,Mark Cuban,34,58
2017,David Filo,34,50
2017,Jeff Greene,34,62
2017,Randal Kirk,34,63
2017,George Lindemann,34,80
2017,Anthony Pritzker,34,56
2017,Jay Robert (J.B.) Pritzker,34,52
2017,Arthur Blank,33,74
2017,Alain Bouchard,33,68
2017,John Catsimatidis,33,68
2017,Tom Gores,33,52
2017,"David Rockefeller, Sr.",33,101
2017,Neil Bluhm,32,79
2017,Jack & Laura Dangermond,32,71
2017,Bennett Dorrance,32,71
2017,"Amos Hostetter, Jr.",32,80
2017,Ronald Lauder,32,73
2017,Michael Moritz,32,62
2017,Daniel Och,32,56
2017,Thomas Pritzker,32,66
2017,Richard Schulze,32,76
2017,Riley Bechtel,31,64
2017,"Stephen Bechtel, Jr.",31,91
2017,Andrew & Peggy Cherng,31,-
2017,John Paul DeJoria,31,72
2017,Reid Hoffman,31,49
2017,Lynn Schusterman,31,78
2017,John Arnold,30,43
2017,Clifford Asness,30,50
2017,Edward Bass,30,71
2017,Leon G. Cooperman,30,73
2017,Antonio Del Valle Ruiz,30,78
2017,Allan Goldman,30,74
2017,Jane Goldman,30,61
2017,Amy Goldman Fowler,30,62
2017,Tom Golisano,30,75
2017,Diane Kemper,30,71
2017,Kenneth Langone,30,81
2017,James Leprino,30,79
2017,"Henry Nicholas, III.",30,57
2017,Robert Pera,30,39
2017,Haim Saban,30,72
2017,Howard Schultz,30,63
2017,Bernard (Barry) Sherman,30,75
2017,Romesh T. Wadhwani,30,69
2017,Oprah Winfrey,30,63
2017,Jacky Xu,30,45
2017,Lee Bass,29,60
2017,"Edward DeBartolo, Jr.",29,70
2017,Tilman Fertitta,29,59
2017,Kieu Hoang,29,72
2017,Min Kao,29,68
2017,Daryl Katz,29,55
2017,Douglas Leone,29,59
2017,Daniel Loeb,29,55
2017,Mark Shoen,29,66
2017,Anita Zucker,29,65
2017,Mortimer Zuckerman,29,79
2017,Sid Bass,28,74
2017,Jim Breyer,28,55
2017,Do Won & Jin Sook Chang,28,61
2017,Charles Cohen,28,65
2017,Barry Diller,28,75
2017,B. Wayne Hughes,28,83
2017,John Middleton,28,62
2017,A. Jerrold Perenchio,28,86
2017,Jorge Perez,28,67
2017,Herbert Simon,28,82
2017,Pat Stryker,28,60
2017,"William Wrigley, Jr.",28,53
2017,John Brown,27,82
2017,Ray Davis,27,75
2017,Joshua Harris,27,52
2017,Jen-Hsun Huang,27,54
2017,H. Wayne Huizenga,27,79
2017,Johnelle Hunt,27,85
2017,Robert Miller,27,71
2017,David Murdock,27,93
2017,Marc Rowan,27,54
2017,Paul Singer,27,72
2017,Peter Thiel,27,49
2017,Tom Benson,26,89
2017,Robert Duggan,26,72
2017,Doris Fisher,26,85
2017,Bill Haslam,26,58
2017,Henry Hillman,26,98
2017,"Stephen Mandel, Jr.",26,61
2017,Sean Parker,26,37
2017,Lawrence Stroll,26,57
2017,John Arrillaga,25,79
2017,George Bishop,25,79
2017,David Bonderman,25,74
2017,Peter Buck,25,86
2017,"William Conway, Jr.",25,67
2017,Daniel D'Aniello,25,70
2017,Jim Davis,25,57
2017,Kenneth Feld,25,68
2017,Bill Gross,25,72
2017,Don Hankey,25,73
2017,John Henry,25,67
2017,James Irsay,25,57
2017,Bob Parsons,25,66
2017,Jay Paul,25,69
2017,Richard Peery,25,78
2017,Jean (Gigi) Pritzker,25,54
2017,Penny Pritzker,25,57
2017,"Wilbur Ross, Jr.",25,79
2017,David Rubenstein,25,67
2017,Phillip Ruffin,25,82
2017,Patrick Ryan,25,79
2017,E. Joe Shoen,25,67
2017,Thomas Siebel,25,64
2017,Robert Smith,25,54
2017,Warren Stephens,25,60
2017,Jon Stryker,25,58
2017,Mark Walter,25,56
2017,Ty Warner,25,72
2017,Steve Wynn,25,75
2017,Judy Faulkner,24,73
2017,C. Dean Metropoulos,24,70
2017,John Pritzker,24,64
2017,"Julio Mario Santo Domingo, III.",24,31
2017,Thomas Secunda,24,62
2017,Alexander Spanos,24,93
2017,Denise York,24,66
2017,Charles Bronfman,23,85
2017,Nick Caporella,23,81
2017,Scott Cook,23,64
2017,Gerald Ford,23,72
2017,Mitchell Goldhar,23,55
2017,Noam Gottesman,23,55
2017,Stanley Hubbard,23,83
2017,Jeff Rothschild,23,62
2017,Michael Rubin,23,44
2017,Ted Turner,23,78
2017,Meg Whitman,23,60
2017,Chip Wilson,23,60
2017,Jerry Yang,23,48
2017,George Argyros,22,80
2017,Ron Baron,22,73
2017,John Fisher,22,55
2017,Joseph Grendys,22,55
2017,Brad Kelley,22,60
2017,Thomas Lee,22,72
2017,Jeffrey Lorberbaum,22,62
2017,Joe Mansueto,22,60
2017,Daniel Pritzker,22,57
2017,Stewart Rahr,22,71
2017,Dan Snyder,22,52
2017,S. Daniel Abraham,21,92
2017,Emilio Azcarraga Jean,21,49
2017,Todd Christopher,21,54
2017,James Coulter,21,57
2017,Rakesh Gangwal,21,63
2017,Gordon Getty,21,83
2017,Alec Gores,21,64
2017,Edward Lampert,21,54
2017,Arturo Moreno,21,70
2017,Peter Peterson,21,90
2017,Mark Stevens,21,57
2017,William Young,21,76
2017,James Clark,20,73
2017,Glenn Dubin,20,59
2017,"Frank Fertitta, III.",20,55
2017,Lorenzo Fertitta,20,48
2017,Carlo Fidani,20,62
2017,James France,20,72
2017,Peter Gilgan,20,66
2017,W. Herbert Hunt,20,88
2017,Bruce Karsh,20,61
2017,Osman Kibar,20,45
2017,Howard Marks,20,70
2017,Jonathan Nelson,20,60
2017,Kevin Plank,20,44
2017,Phillip Ragon,20,67
2017,Larry Robbins,20,47
2017,Kavitark Ram Shriram,20,60
2017,Charles Simonyi,20,68
2017,Eric Smidt,20,57
2017,Sun Hongbin,20,54
2017,John Tyson,20,63
2017,Rufino Vigil Gonzalez,20,68
2017,Vincent Viola,20,61
2017,David Walentas,20,78
2017,Ronald Wanek,20,75
2017,Leslie Alexander,19,73
2017,Christopher Cline,19,58
2017,"Chase Coleman, III.",19,41
2017,Jean Coutu,19,89
2017,Alexandra Daitch,19,54
2017,Thomas Hagen,19,81
2017,Carlos Hank Rhon,19,69
2017,Eric Lefkofsky,19,47
2017,Brandt Louie,19,73
2017,Sarah MacMillan,19,63
2017,"Drayton McLane, Jr.",19,80
2017,Lucy Stitzer,19,57
2017,Katherine Tanner,19,61
2017,Glen Taylor,19,75
2017,Wu Xu,19,53
2017,Charles Zegar,19,69
2017,Louis Bacon,18,60
2017,Nicolas Berggruen,18,55
2017,James Dinan,18,57
2017,N. Murray Edwards,18,57
2017,David Gottesman,18,90
2017,Jonathan Gray,18,47
2017,Reed Hastings,18,56
2017,Roberto Hernandez Ramirez,18,75
2017,Catherine Lozick,18,72
2017,Jeffrey Lurie,18,65
2017,Craig McCaw,18,67
2017,Gail Miller,18,73
2017,Jennifer Pritzker,18,66
2017,Linda Pritzker,18,63
2017,Antony Ressler,18,55
2017,J. Joe Ricketts,18,75
2017,T. Denny Sanford,18,81
2017,Gerald Schwartz,18,75
2017,Elaine Wynn,18,74
2017,Amy Wyss,18,46
2017,Jon Yarbrough,18,59
2017,"Richard Yuengling, Jr.",18,74
2017,Carol Jenkins Barnett,17,60
2017,Timothy Boyle,17,67
2017,Norman Braman,17,84
2017,Sanford Diller,17,89
2017,John Kapoor,17,73
2017,Miguel McKelvey,17,42
2017,Gary Michelson,17,68
2017,Tor Peterson,17,52
2017,Brian Roberts,17,57
2017,Henry Swieca,17,59
2017,Todd Wagner,17,56
2017,Charlotte Colket Weber,17,74
2017,William Berkley,16,70
2017,O. Francis Biondi,16,52
2017,David Booth,16,71
2017,Jacques D'Amours,16,60
2017,Christopher Goldsbury,16,74
2017,Ryan Graves,16,33
2017,Jeffrey Gundlach,16,58
2017,Timothy Headington,16,66
2017,Brian Higgins,16,52
2017,Stewart Horejsi,16,79
2017,Hamilton James,16,65
2017,George Joseph,16,95
2017,"Jim Justice, II.",16,65
2017,Alexander Karp,16,49
2017,Vinod Khosla,16,62
2017,Marc Lasry,16,56
2017,Jane Lauder,16,44
2017,Aerin Lauder Zinterhofer,16,46
2017,Thai Lee,16,58
2017,Billy Joe (Red) McCombs,16,89
2017,Roger Penske,16,80
2017,"H. Ross Perot, Jr.",16,58
2017,Fayez Sarofim,16,88
2017,Ben Silbermann,16,34
2017,Thomas Steyer,16,59
2017,Alan N. Trefler,16,61
2017,Marcel Adams,15,96
2017,"Herbert Allen, Jr.",15,77
2017,Ron Burkle,15,64
2017,David Einhorn,15,48
2017,Robert Fisher,15,63
2017,William Fisher,15,59
2017,Martha Ford,15,91
2017,Mario Gabelli,15,74
2017,Alan Gerry,15,87
2017,Serge Godin,15,67
2017,Huang Chulong,15,58
2017,Mitchell Jacobson,15,66
2017,Seth Klarman,15,59
2017,Rodney Lewis,15,63
2017,David Lichtenstein,15,55
2017,Manuel Moroun,15,89
2017,Charles Munger,15,93
2017,Neal Patterson,15,67
2017,Nelson Peltz,15,74
2017,Frank Stronach,15,84
2017,Jim Thompson,15,77
2017,William Ackman,14,50
2017,Bill Alfond,14,68
2017,Peter Alfond,14,64
2017,SUnited Staten Alfond,14,71
2017,Ted Alfond,14,72
2017,William F. Austin,14,75
2017,John Edson,14,84
2017,Paul Foster,14,59
2017,Victor Fung,14,71
2017,Hal Jackman,14,84
2017,Ronald Joyce,14,86
2017,Michael Krasny,14,63
2017,Guy Laliberte,14,57
2017,Gary Magness,14,63
2017,Forrest Preston,14,84
2017,"Nicholas Pritzker, II.",14,73
2017,Jerry Reinsdorf,14,81
2017,Clayton Riddell,14,79
2017,Rodney Sacks,14,67
2017,Sheryl Sandberg,14,47
2017,Leonard Schleifer,14,64
2017,Peter Sperling,14,57
2017,Wilma Tisch,14,89
2017,Kenny Troutt,14,69
2017,Evan Williams,14,44
2017,Aneel Bhusri,13,51
2017,Steve Case,13,58
2017,Herb Chambers,13,75
2017,Jack Dorsey,13,40
2017,Bruce Flatt,13,51
2017,Robert Friedland,13,66
2017,Dorrance Hamilton,13,88
2017,"B. Wayne Hughes, Jr.",13,56
2017,Irwin Jacobs,13,83
2017,Stephen Jarislowsky,13,91
2017,Michael Jordan,13,54
2017,Sidney Kimmel,13,89
2017,William Koch,13,76
2017,James Leininger,13,71
2017,Maggie Magerko,13,51
2017,Vincent McMahon,13,71
2017,Alexander Rovt,13,64
2017,Bryan Sheffield,13,38
2017,Evgeny (Eugene) Shvidler,13,53
2017,William Stone,13,61
2017,Kenneth Tuchman,13,57
2017,Dan Wilks,13,60
2017,Farris Wilks,13,65
2017,Edmund Ansin,12,81
2017,Charles Brandes,12,74
2017,Darwin Deason,12,76
2017,John Farber,12,91
2017,Stephen Feinberg,12,56
2017,J. Christopher Flowers,12,59
2017,Donald Friese,12,76
2017,Anne Gittinger,12,81
2017,Alfredo Harp Helu,12,73
2017,Richard Hayne,12,69
2017,J. Tomilson Hill,12,68
2017,"Cargill MacMillan, III.",12,57
2017,John MacMillan,12,67
2017,Martha MacMillan,12,65
2017,William MacMillan,12,62
2017,Terence (Terry) Matthews,12,73
2017,Bruce Nordstrom,12,83
2017,David Penaloza Alanis,12,43
2017,Mark Pincus,12,51
2017,Michael Price,12,64
2017,Chris Sacca,12,41
2017,K. Rai Sahi,12,70
2017,Edward Stack,12,62
2017,Kevin Systrom,12,33
2017,Thomas Bailey,11,80
2017,Sara Blakely,11,46
2017,Robert Citrone,11,52
2017,Jamie Dimon,11,61
2017,Henry Engelhardt,11,59
2017,Thomas James,11,74
2017,Isaac Larian,11,62
2017,William Lauder,11,56
2017,John Martin,11,65
2017,Andrea Reimann-Ciardelli,11,60
2017,Steven Roth,11,75
2017,Brian Sheth,11,41
2017,Thomas Tull,11,46
2017,Sanford Weill,11,84
2017,Marc Andreessen,10,45
2017,Aldo Bensadoun,10,78
2017,Fred Chang,10,60
2017,Yvon Chouinard,10,-
2017,Bharat Desai,10,64
2017,Paul Fireman,10,73
2017,Ken Grossman,10,62
2017,David Hindawi,10,72
2017,Orion Hindawi,10,37
2017,Drew Houston,10,34
2017,Jon Huntsman,10,79
2017,Howard Jenkins,10,66
2017,David Kabiller,10,53
2017,Thomas Kaplan,10,54
2017,Nancy Lerner,10,56
2017,Norma Lerner,10,80
2017,Randolph Lerner,10,55
2017,John Liew,10,49
2017,William Macaulay,10,71
2017,George Marcus,10,75
2017,Lowell Milken,10,68
2017,Jonathan Oringer,10,42
2017,Pierre Karl Pladeau,10,55
2017,John Schnatter,10,55
2017,Martin Selig,10,79
2017,Evan Sharp,10,34
2017,O. Bruton Smith,10,90
2017,Axel Stawski,10,66
2017,Michael Steinhardt,10,76
2018,Jeff Bezos,1120,54
2018,Bill Gates,900,62
2018,Warren Buffett,840,87
2018,Mark Zuckerberg,710,33
2018,Carlos Slim Helu,671,78
2018,Charles Koch,600,82
2018,David Koch,600,77
2018,Larry Ellison,585,73
2018,Michael Bloomberg,500,76
2018,Larry Page,488,44
2018,Sergey Brin,475,44
2018,Jim Walton,464,69
2018,S. Robson Walton,462,73
2018,Alice Walton,460,68
2018,Sheldon Adelson,385,84
2018,Steve Ballmer,384,61
2018,Phil Knight,296,80
2018,David Thomson,250,60
2018,Jacqueline Mars,236,78
2018,John Mars,236,82
2018,Michael Dell,227,53
2018,Paul Allen,217,65
2018,Thomas Peterffy,203,73
2018,Len Blavatnik,202,60
2018,James Simons,200,79
2018,Elon Musk,199,46
2018,Laurene Powell Jobs,188,54
2018,Ray Dalio,177,68
2018,German Larrea Mota Velasco,173,64
2018,Carl Icahn,168,82
2018,Donald Bren,163,85
2018,Abigail Johnson,159,56
2018,LUnited Kingdomas Walton,159,31
2018,Rupert Murdoch,150,86
2018,Harold Hamm,141,72
2018,Steve Cohen,140,61
2018,Dustin Moskovitz,140,33
2018,Charles Ergen,134,65
2018,Eric Schmidt,134,62
2018,Philip Anschutz,130,78
2018,Jim Kennedy,130,70
2018,Blair Parry-Okeden,130,67
2018,Leonard Lauder,129,80
2018,Stephen Schwarzman,126,71
2018,Donald Newhouse,123,88
2018,Andrew Beal,116,65
2018,"John Menard, Jr.",115,78
2018,David Tepper,110,60
2018,Alberto Bailleres Gonzalez,107,86
2018,Pierre Omidyar,105,50
2018,Ronald Perelman,98,75
2018,Micky Arison,97,68
2018,Joseph Tsai,97,54
2018,"Thomas Frist, Jr.",96,79
2018,Galen Weston,95,77
2018,Charles Schwab,94,80
2018,"Herbert Kohler, Jr.",93,79
2018,Jan Koum,91,42
2018,James Goodnight,90,75
2018,Ken Griffin,90,49
2018,James Chambers,87,60
2018,Katharine Rayner,87,73
2018,Margaretta Taylor,87,75
2018,Gordon Moore,85,89
2018,James Irving,83,89
2018,Stanley Kroenke,83,70
2018,John Malone,81,77
2018,Carl Cook,80,55
2018,David Geffen,80,75
2018,George Soros,80,87
2018,"Edward Johnson, III.",79,87
2018,David Duffield,78,77
2018,George Kaiser,78,75
2018,Patrick Soon-Shiong,78,65
2018,Stephen Ross,76,77
2018,Pauline MacMillan Keinath,74,84
2018,Eli Broad,73,84
2018,Sun Hongbin,73,55
2018,Christy Walton,73,69
2018,Shahid Khan,72,67
2018,John Doerr,71,66
2018,Eva Gonda de Rivera,71,-
2018,Ricardo Salinas Pliego,71,62
2018,Jim Pattison,69,89
2018,David Green,68,76
2018,Hank & Doug Meijer,68,-
2018,Brian Acton,66,46
2018,Ann Walton Kroenke,66,69
2018,Leon Black,65,66
2018,John Paulson,65,62
2018,David Shaw,64,66
2018,John A. Sobrato,64,78
2018,Daniel Gilbert,63,56
2018,Richard Kinder,62,73
2018,Robert Kraft,62,76
2018,Ralph Lauren,62,78
2018,Les Wexner,61,80
2018,David Cheriton,60,66
2018,Whitney MacMillan,60,88
2018,Maria Asuncion Aramburuzabala,59,54
2018,Marijke Mars,59,53
2018,Pamela Mars,59,57
2018,Valerie Mars,59,59
2018,Victoria Mars,59,61
2018,Nancy Walton Laurie,58,66
2018,Tom & Judy Love,58,81
2018,Robert Rowling,58,64
2018,Dennis Washington,58,83
2018,Juan Francisco Beckmann Vidal,57,78
2018,David Sun,57,66
2018,John Tu,57,76
2018,Jen-Hsun Huang,56,55
2018,Charles Johnson,56,85
2018,Jerry Jones,56,75
2018,Richard LeFrak,56,72
2018,Steven Rales,56,66
2018,Dannine Avara,55,53
2018,Scott Duncan,55,35
2018,Milane Frantz,55,48
2018,Diane Hendricks,55,71
2018,Gabe Newell,55,55
2018,Randa Williams,55,56
2018,Richard DeVos,54,92
2018,George Roberts,54,74
2018,"Edward Roski, Jr.",54,79
2018,Jim Davis,53,74
2018,David Filo,53,51
2018,Henry Kravis,53,74
