Year,Name,Worth,Age
2017,Hans Rausing,125.0,90
2017,Klaus-Michael Kuehne,124.0,79
2017,Viktor Vekselberg,124.0,59
2017,Petr Kellner,122.0,52
2017,Alain Wertheimer,118.0,68
2017,Gerard Wertheimer,118.0,66
2017,Emmanuel Besnier,113.0,46
2017,Hasso Plattner,112.0,73
2017,Udo & Harald Tschira,110.0,-
2017,Reinhold Wuerth,100.0,81
2017,John Fredriksen,99.0,72
2017,Massimiliana Landini Aleotti,95.0,74
2017,German Khan,93.0,55
2017,Roman Abramovich,91.0,50
2017,Dietmar Hopp,90.0,76
2017,James Ratcliffe,90.0,64
2017,Mikhail Prokhorov,89.0,51
2017,Ernesto Bertarelli,86.0,51
2017,Viktor Rashnikov,83.0,68
2017,Xavier Niel,81.0,49
2017,Heinrich Deichmann,77.0,54
2017,Michael Otto,77.0,73
2017,Walter Droege,76.0,64
2017,Aloys Wobben,76.0,65
2017,Gianluigi & Rafaela Aponte,75.0,-
2017,August von Finck,74.0,87
2017,Dmitry Rybolovlev,73.0,50
2017,Johann Graf,72.0,70
2017,Alexei Kuzmichev,72.0,54
2017,Silvio Berlusconi,70.0,80
2017,Andrei Skoch,69.0,51
2017,Sergei Galitsky,68.0,49
2017,Frederik Paulsen,68.0,66
2017,Melker Schorling,68.0,69
2017,Sandra Ortega Mera,67.0,48
2017,Giorgio Armani,66.0,82
2017,John Grayken,66.0,60
2017,Iskander Makhmudov,65.0,53
2017,Leonid Fedun,63.0,60
2017,Mikhail Gutseriev,63.0,59
2017,Suleiman Kerimov,63.0,51
2017,Carrie Perrodo,63.0,66
2017,Anders Holch Povlsen,63.0,44
2017,Jorn Rausing,61.0,57
2017,Finn Rausing,60.0,62
2017,Kirsten Rausing,60.0,64
2017,Erivan Haub,59.0,84
2017,Ian & Richard Livingstone,58.0,-
2017,Augusto & Giorgio Perfetti,58.0,-
2017,Ludwig Merckle,57.0,52
2017,Joe Lewis,56.0,80
2017,Antonia Johnson,55.0,73
2017,Hansjoerg Wyss,55.0,82
2017,Guenther Fielmann,53.0,77
2017,Margarita Louis-Dreyfus,53.0,54
2017,Odd Reitan,53.0,65
2017,Vincent Bollore,52.0,64
2017,Wolfgang Marguerre,52.0,76
2017,Maria-Elisabeth Schaeffler,52.0,75
2017,Oleg Deripaska,51.0,49
2017,Ivan Glasenberg,51.0,60
2017,Juan Roig,51.0,67
2017,Bruno Schroder,51.0,84
2017,David & Frederick Barclay,50.0,83
2017,Pierre Bellon,50.0,87
2017,Richard Branson,50.0,66
2017,Dan Olsson,50.0,70
2017,Albert Frere,49.0,91
2017,Philip & Cristina Green,48.0,65
2017,Willi & Isolde Liebherr,48.0,-
2017,Denis O'Brien,47.0,58
2017,Thomas Schmidheiny,47.0,71
2017,Rinat Akhmetov,46.0,50
2017,Pyotr Aven,46.0,62
2017,Rahel Blocher,46.0,41
2017,Laurence Graff,46.0,78
2017,Alexander Abramov,45.0,58
2017,Clive Calder,45.0,70
2017,Andrei Guriev,45.0,57
2017,Karl-Heinz Kipp,45.0,93
2017,Magdalena Martullo-Blocher,45.0,48
2017,Michael Platt,45.0,49
2017,Sergei Popov,45.0,45
2017,Andreas von Bechtolsheim,45.0,61
2017,Americo Amorim,44.0,82
2017,Dona Bertarelli,44.0,49
2017,Frits Goldschmeding,44.0,83
2017,Michael Herz,44.0,73
2017,Wolfgang Herz,44.0,66
2017,Axel Oberwelland,44.0,50
2017,Paolo & Gianfelice Mario Rocca,44.0,-
2017,Andrei Kozitsyn,43.0,56
2017,Elisabeth Mohn,43.0,76
2017,Martin Viessmann,43.0,63
2017,James Dyson,42.0,69
2017,Michel Leclercq,42.0,77
2017,Theo Mueller,42.0,77
2017,Michael Pieper,42.0,71
2017,Fredrik Lundberg,41.0,65
2017,Jean-Michel Besnier,40.0,49
2017,Marie Besnier Beauvalot,40.0,36
2017,Bertil Hult,40.0,76
2017,Alain Merieux,40.0,79
2017,Traudl Engelhorn,39.0,-
2017,Friede Springer,39.0,74
2017,Giuseppe De'Longhi,38.0,77
2017,Ralph Dommermuth,38.0,53
2017,Niels Peter Louis-Hansen,38.0,69
2017,Siegfried Meister,38.0,78
2017,Martin & Olivier Bouygues,37.0,-
2017,Wolfgang Reimann,37.0,64
2017,Matthias Reimann-Andersen,37.0,51
2017,Stefan Reimann-Andersen,37.0,53
2017,Renate Reimann-Haas,37.0,65
2017,Juergen Blickle,36.0,70
2017,Denise Coates,36.0,49
2017,Dmitry Kamenshchik,36.0,48
2017,Dominika & Sebastian Kulczyk,36.0,-
2017,Antti Herlin,35.0,60
2017,Daniela Herz,35.0,63
2017,Guenter Herz,35.0,76
2017,Lars Larsen,35.0,68
2017,Yuri Milner,35.0,55
2017,Alexandra Schoerghuber,35.0,58
2017,Vladimir Yevtushenkov,35.0,68
2017,Andrej Babis,34.0,62
2017,Samvel Karapetyan,34.0,51
2017,Rainer Blickle,33.0,69
2017,Bernard Broermann,33.0,73
2017,Gustaf Douglas,33.0,79
2017,Miguel Fluxa Rossello,33.0,78
2017,Johan Johannson,33.0,50
2017,Alexander Svetakov,33.0,49
2017,Patrizio Bertelli,32.0,71
2017,Miuccia Prada,32.0,67
2017,Lottie Tham,32.0,67
2017,Andreas Halvorsen,31.0,55
2017,Viatcheslav Kantor,31.0,63
2017,Marc Ladreit de Lacharriere,31.0,76
2017,Sergio Mantegazza,31.0,89
2017,God Nisanov,31.0,44
2017,Andreas Struengmann,31.0,67
2017,Thomas Struengmann,31.0,67
2017,Andrew Currie,30.0,61
2017,Zarakh Iliev,30.0,50
2017,Erwin Franz Mueller,30.0,84
2017,Alexander Ponomarenko,30.0,52
2017,John Reece,30.0,60
2017,Renzo Rosso,30.0,61
2017,Alexander Skorobogatko,30.0,49
2017,Anthony Bamford,29.0,71
2017,Jean Pierre Cayard,29.0,74
2017,Bernard Ecclestone,29.0,86
2017,Kurt Krieger,29.0,68
2017,Kjell Inge Rokke,29.0,58
2017,Juan-Miguel Villar Mir,29.0,85
2017,Yvonne Bauer,28.0,39
2017,Rafael Del Pino y Calvo-Sotelo,28.0,58
2017,Peter Hargreaves,28.0,70
2017,Hortensia Herrero,28.0,66
2017,Heidi Horten,28.0,76
2017,Hans Melchers,28.0,78
2017,Arne Wilhelmsen,28.0,86
2017,Carlo Benetton,27.0,73
2017,Gilberto Benetton,27.0,75
2017,Giuliana Benetton,27.0,79
2017,Luciano Benetton,27.0,81
2017,"John Dorrance, III.",27.0,73
2017,Martin Haefner,27.0,63
2017,Otto Happel,27.0,69
2017,Friedhelm Loh,27.0,70
2017,Stephan Schmidheiny,27.0,69
2017,Michael & Reiner Schmidt-Ruthenbeck,27.0,-
2017,Alexandre Soares dos Santos,27.0,82
2017,Michal Solowow,27.0,54
2017,Christoph Zeller,27.0,59
2017,Michael Ashley,26.0,52
2017,Otto Philipp Braun,26.0,39
2017,Martin Ebner,26.0,71
2017,Philippe Foriel-Destezet,26.0,81
2017,Louis Le Duff,26.0,70
2017,Robert Miller,26.0,83
2017,Dirk Rossmann,26.0,70
2017,Arkady Rotenberg,26.0,65
2017,Svein Stole,26.0,53
2017,Hans Peter Wild,26.0,75
2017,Carl Bennet,25.0,65
2017,Eva Maria Bucher-Haefner,25.0,60
2017,Caroline Hagen Kjos,25.0,33
2017,Alicia Koplowitz,25.0,62
2017,Guenther Lehmann,25.0,-
2017,Alexander Mamut,25.0,57
2017,Philip Niarchos,25.0,63
2017,"Carolus Nolet, Sr.",25.0,76
2017,Zygmunt Solorz-Zak,25.0,60
2017,Tatiana Casiraghi,24.0,33
2017,Igor Kesaev,24.0,50
2017,Manuel Lao Hernandez,24.0,72
2017,Alexander Nesis,24.0,54
2017,Clemens Toennies,24.0,60
2017,Hanni Toosbuy Kasprzak,24.0,59
2017,Sunil Vaswani,24.0,53
2017,Radovan Vitek,24.0,45
2017,Bernard Fraisse,23.0,60
2017,Stein Erik Hagen,23.0,60
2017,Bernard Lewis,23.0,91
2017,Rudolf Maag,23.0,71
2017,Farhad Moshiri,23.0,61
2017,Vadim Moshkovich,23.0,49
2017,Stefan Olsson,23.0,68
2017,Nicolas Puech,23.0,74
2017,Mikail Shishkhanov,23.0,44
2017,Isak Andic,22.0,63
2017,Nikolai Buinov,22.0,49
2017,John Caudwell,22.0,64
2017,Ennio Doris,22.0,76
2017,Karel Komarek,22.0,48
2017,Hans Georg Naeder,22.0,55
2017,Helena Revoredo,22.0,70
2017,Charlotte Soderstrom,22.0,40
2017,Ralph Sonnenberg,22.0,82
2017,Miriam Baumann-Blocher,21.0,42
2017,Demetrio Carceller Coll,21.0,-
2017,Hedda im Brahm Droege,21.0,62
2017,Gudrun Heine,21.0,62
2017,Christopher Hohn,21.0,50
2017,Heikki Kyostila,21.0,71
2017,Igor Makarov,21.0,54
2017,Daniel Mate,21.0,53
2017,Aristotelis Mistakidis,21.0,55
2017,Maja Oeri,21.0,62
2017,Karl-Johan Persson,21.0,41
2017,Tom Persson,21.0,32
2017,Erik Selin,21.0,49
2017,Sybill Storz,21.0,79
2017,Torbjorn Tornqvist,21.0,63
2017,Juan Abello,20.0,75
2017,Igor Altushkin,20.0,46
2017,Hubertus Benteler,20.0,70
2017,Dermot Desmond,20.0,66
2017,Bergit Douglas,20.0,70
2017,Danil Khachaturov,20.0,45
2017,Daniel Kretinsky,20.0,41
2017,Herman Langness,20.0,-
2017,Maritsa Lazari,20.0,72
2017,Willy Michel,20.0,70
2017,Tom Morris,20.0,62
2017,Alfred Oetker,20.0,50
2017,August Oetker,20.0,73
2017,Carl Ferdinand Oetker,20.0,44
2017,Christian Oetker,20.0,68
2017,Julia Oetker,20.0,38
2017,Richard Oetker,20.0,66
2017,Luigi Rovati,20.0,88
2017,"Karl Scheufele, III.",20.0,78
2017,Rosely Schweizer,20.0,76
2017,Peter Spuhler,20.0,57
2017,Robert Toennies,20.0,38
2017,Peter Unger,20.0,72
2017,Georg von Opel,20.0,50
2017,Horst Wortmann,20.0,75
2017,Antti Aarnio-Wihuri,19.0,77
2017,Anne Beaufour,19.0,53
2017,Henri Beaufour,19.0,51
2017,Vladimir Bogdanov,19.0,65
2017,Francesco Gaetano Caltagirone,19.0,74
2017,Stephen Lansdown,19.0,64
2017,Spiro Latsis,19.0,70
2017,Gilles Martin,19.0,53
2017,David Nahmad,19.0,69
2017,Madeleine Olsson Ericksson,19.0,72
2017,Jacques Saade,19.0,80
2017,Thomas Straumann,19.0,53
2017,Eddie & Sol Zakay,19.0,66
2017,Thor Bjorgolfsson,18.0,50
2017,Jaime Botin,18.0,80
2017,Patokh Chodiev,18.0,64
2017,John Coates,18.0,47
2017,Mark Coombs,18.0,56
2017,Marcel Erni,18.0,52
2017,Clement Fayat,18.0,85
2017,Alexander Frolov,18.0,52
2017,Alfred Gantner,18.0,48
2017,Esther Grether,18.0,81
2017,Christoph Henkel,18.0,59
2017,Manuel Jove,18.0,75
2017,Erich Kellerhals,18.0,78
2017,Wolfgang Leitner,18.0,63
2017,Florentino Perez,18.0,70
2017,Stephen Rubin,18.0,80
2017,Klaus-Peter Schulenberg,18.0,-
2017,Helmut Sohmen,18.0,77
2017,Sylvia Stroeher,18.0,61
2017,Torsten Toeller,18.0,50
2017,Urs Wietlisbach,18.0,55
2017,Aras Agalarov,17.0,61
2017,Andrei Bokarev,17.0,50
2017,Fritz Draexlmaier,17.0,-
2017,Gabriel Escarrer,17.0,82
2017,Yakir Gabay,17.0,50
2017,Suat Gunsel,17.0,64
2017,Willibert Krueger,17.0,76
2017,Martin Naughton,17.0,77
2017,Matthias Reinhart,17.0,57
2017,Daniel Roullier,17.0,80
2017,Dieter Schnabel,17.0,71
2017,Sandro Veronesi,17.0,57
2017,Christine Volkmann,17.0,-
2017,Mohed Altrad,16.0,69
2017,Michael Ashcroft,16.0,71
2017,Josef Boquoi,16.0,83
2017,Hubert Burda,16.0,77
2017,Edouard Carmignac,16.0,69
2017,Michel Chalhoub,16.0,85
2017,Kommer Damen,16.0,72
2017,Diego Della Valle,16.0,63
2017,Gustavo Denegri,16.0,81
2017,Piero Ferrari,16.0,71
2017,Bernd Freier,16.0,60
2017,Valentin Gapontsev,16.0,78
2017,Philippe Ginestet,16.0,63
2017,Sait-Salam Gutseriev,16.0,57
2017,Lutz Mario Helmig,16.0,70
2017,Johannes Kaercher,16.0,66
2017,Christian Latouche,16.0,76
2017,Mario Moretti Polegato,16.0,64
2017,Horst Julius Pudwill,16.0,72
2017,Yuri Shefler,16.0,49
2017,Petter Stordalen,16.0,54
2017,Gabriele Stoschek,16.0,-
2017,Roman Trotsenko,16.0,46
2017,Gustav Magnar Witzoe,16.0,23
2017,SUnited Statenne Zimmermann von Siefart ,16.0,60
2017,Albert Berner,15.0,81
2017,Jean-Paul Clozel,15.0,61
2017,Belmiro de Azevedo,15.0,79
2017,John de Mol,15.0,62
2017,Benjamin de Rothschild,15.0,53
2017,Charles Dunstone,15.0,53
2017,Luca Garavoglia,15.0,48
2017,Rolf Gerling,15.0,62
2017,Sergei Gordeev,15.0,44
2017,David Harding,15.0,55
2017,Anthony Langley,15.0,62
2017,Martin Moller Nielsen,15.0,52
2017,Massimo Moratti,15.0,71
2017,Ezra Nahmad,15.0,71
2017,Hilton Schlosberg,15.0,64
2017,Georg Stumpf,15.0,-
2017,Alain Taravella,15.0,69
2017,Ian Wood,15.0,74
2017,Alexei Ananyev,14.0,52
2017,Dmitry Ananyev,14.0,48
2017,Vasily Anisimov,14.0,65
2017,Mika Anttonen,14.0,50
2017,Lesley Bamberger,14.0,51
2017,Alex Beard,14.0,49
2017,Henadiy Boholyubov,14.0,55
2017,Robert Defares,14.0,55
2017,Richard Desmond,14.0,65
2017,Reinold Geiger,14.0,69
2017,Hans-Werner Hector,14.0,77
2017,Ilkka Herlin,14.0,58
2017,Niklas Herlin,14.0,53
2017,Alan Howard,14.0,53
2017,Friedrich Knapp,14.0,65
2017,Pyotr Kondrashev,14.0,67
2017,Peter Leibinger,14.0,50
2017,Regine Leibinger,14.0,54
2017,Anatoly Lomakin,14.0,64
2017,Ziyavudin Magomedov,14.0,48
2017,Markus Persson,14.0,37
2017,Alberto Prada,14.0,-
2017,Marina Prada,14.0,-
2017,Dmitry Pumpyansky,14.0,53
2017,Megdet Rahimkulov,14.0,71
2017,Remo Ruffini,14.0,55
2017,John Whittaker,14.0,75
2017,Farkhad Akhmedov,13.0,61
2017,Roman Avdeev,13.0,49
2017,Emanuella Barilla,13.0,50
2017,Guido Barilla,13.0,58
2017,Luca Barilla,13.0,57
2017,Paolo Barilla,13.0,55
2017,Bernhard Braun-Luedicke,13.0,40
2017,Eva Maria Braun-Luedicke,13.0,30
2017,Friederike Braun-Luedicke,13.0,33
2017,Thomas Bruch,13.0,66
2017,Nicola Bulgari,13.0,76
2017,Paolo Bulgari,13.0,79
2017,Luigi Cremonini,13.0,77
2017,Alexander Dzhaparidze,13.0,61
2017,Charles Edelstenne,13.0,79
2017,Walter Frey,13.0,73
2017,Filaret Galchev,13.0,53
2017,Jost Hellmann,13.0,64
2017,Klaus Hellmann,13.0,68
2017,Eugene Kaspersky,13.0,51
2017,Alexander Klyachin,13.0,49
2017,Nicola Leibinger-Kammueller,13.0,57
2017,Jose Llado Fernandez-Urrutia,13.0,82
2017,Pier Luigi Loro Piana,13.0,65
2017,Boris Mints,13.0,58
2017,Andrei Molchanov,13.0,45
2017,Gian Marco Moratti,13.0,80
2017,Thomas Prinzhorn,13.0,74
2017,Fernando Roig,13.0,69
2017,Lily Safra,13.0,79
2017,Thomas Sandell,13.0,56
2017,Kirill Shamalov,13.0,35
2017,Jasminder Singh,13.0,66
2017,Julia Stoschek,13.0,-
2017,Maximilian Stoschek,13.0,-
2017,Pavel Tykac,13.0,52
2017,Alberto Alcocer,12.0,74
2017,Alexandra Andresen,12.0,20
2017,Katharina Andresen,12.0,21
2017,Oleg Boyko,12.0,52
2017,Domenico Dolce,12.0,58
2017,Carl Douglas,12.0,55
2017,Eric Douglas,12.0,48
2017,Gary Fegel,12.0,43
2017,Gleb Fetisov,12.0,50
2017,Stefano Gabbana,12.0,54
2017,Ilona Herlin,12.0,52
2017,Raghuvinder Kataria,12.0,67
2017,Viktor Kharitonin,12.0,44
2017,Yuriy KosiUnited Kingdom,12.0,48
2017,Andrei Kosogov,12.0,56
2017,Lev Kvetnoi,12.0,51
2017,Monika Schoeller,12.0,78
2017,Leonid Simanovsky,12.0,67
2017,Oleg Tinkov,12.0,49
2017,Wim Van Der Leegte,12.0,69
2017,Stefan von Holtzbrinck,12.0,53
2017,Vadim Yakunin,12.0,54
2017,Gavril Yushvaev,12.0,59
2017,Kostyantin Zhevago,12.0,43
2017,Jose Maria Aristrain,11.0,54
2017,Ayman Asfari,11.0,58
2017,Markus Blocher,11.0,46
2017,Leonid Boguslavsky,11.0,65
2017,Anna Maria Braun,11.0,38
2017,Johanna Braun,11.0,37
2017,Karl Friedrich Braun,11.0,34
2017,Ludwig Theodor Braun,11.0,27
2017,Ivan Chrenko,11.0,49
2017,Arnold Clark,11.0,89
2017,John Collison,11.0,26
2017,Patrick Collison,11.0,28
2017,Alberto Cortina,11.0,71
2017,Sol Daurella,11.0,51
2017,D. Leopoldo Del Pino y Calvo-Sotelo,11.0,54
2017,Maria Del Pino y Calvo-Sotelo,11.0,61
2017,Andrea Della Valle,11.0,51
2017,Norbert Dentressangle,11.0,62
2017,Dominique Desseigne,11.0,72
2017,Mark Dixon,11.0,58
2017,Polys Haji-Ioannou,11.0,57
2017,Mohammed Ibrahim,11.0,70
2017,Sergei Katsiev,11.0,59
2017,Ihor Kolomoyskyy,11.0,54
2017,Louise Lindh,11.0,37
2017,Kenneth Lo,11.0,78
2017,Katarina Martinson,11.0,35
2017,Thomas Meyer,11.0,57
2017,Dariusz Milek,11.0,49
2017,Georg Nemetschek,11.0,-
2017,Victor PinchUnited Kingdom,11.0,56
2017,Andrei Rappoport,11.0,53
2017,Airat Shaimiev,11.0,55
2017,Radik Shaimiev,11.0,52
2017,Bruno Steinhoff,11.0,79
2017,Ion Tiriac,11.0,77
2017,Arkady Volozh,11.0,53
2017,Elena Baturina,10.0,54
2017,John Bloor,10.0,73
2017,Alexei Bogachev,10.0,46
2017,Saket Burman,10.0,40
2017,Brunello Cucinelli,10.0,63
2017,Philip Day,10.0,51
2017,Beda Diethelm,10.0,76
2017,Yuri Gushchin,10.0,72
2017,Torstein Hagen,10.0,74
2017,Clelia Haji-Ioannou,10.0,46
2017,Stelios Haji-Ioannou,10.0,50
2017,Jonas Kamprad,10.0,51
2017,Mathias Kamprad,10.0,47
2017,Peter Kamprad,10.0,52
2017,Yuri KovalchUnited Kingdom,10.0,65
2017,David McMurtry,10.0,76
2017,Simon Nixon,10.0,49
2017,Erik Paulsson,10.0,75
2017,Boris Rotenberg,10.0,60
2017,Albert Shigaboutdinov,10.0,62
2017,Rustem Sulteev,10.0,63
2017,Alexander Vik,10.0,62
2018,Bernard Arnault,720.0,69
2018,Amancio Ortega,700.0,81
2018,Francoise Bettencourt Meyers,422.0,64
2018,Beate Heister & Karl Albrecht Jr.,298.0,66
2018,Francois Pinault,270.0,81
2018,Georg Schaeffler,253.0,53
2018,SUnited Statenne Klatten,250.0,55
2018,Giovanni Ferrero,230.0,53
2018,Dietrich Mateschitz,230.0,73
2018,Serge Dassault,226.0,92
2018,Stefan Quandt,220.0,51
2018,Leonardo Del Vecchio,212.0,82
2018,Dieter Schwarz,209.0,78
2018,"Theo Albrecht, Jr.",202.0,67
2018,Hinduja family,195.0,-
2018,Vladimir Lisin,191.0,61
2018,Alexey Mordashov,187.0,52
2018,Leonid Mikhelson,180.0,62
2018,Pallonji Mistry,178.0,88
2018,Stefan Persson,168.0,70
2018,Vagit Alekperov,164.0,67
2018,James Ratcliffe,164.0,65
2018,Gennady Timchenko,160.0,65
2018,Vladimir Potanin,159.0,57
2018,Charlene de Carvalho-Heineken,158.0,63
2018,Petr Kellner,155.0,53
2018,Andrey Melnichenko,155.0,45
2018,David & Simon Reuben,155.0,-
2018,Klaus-Michael Kuehne,153.0,80
2018,Mikhail Fridman,151.0,53
2018,Emmanuel Besnier,147.0,47
2018,Viktor Vekselberg,144.0,60
2018,Reinhold Wuerth,136.0,82
2018,Alain Wertheimer,130.0,69
2018,Gerard Wertheimer,130.0,67
2018,Heinz Hermann Thiele,129.0,76
2018,Hasso Plattner,127.0,74
2018,Hans Rausing,125.0,91
2018,Alisher Usmanov,125.0,64
2018,Alexander Otto,118.0,50
2018,Stefano Pessina,118.0,76
2018,Udo & Harald Tschira,117.0,-
2018,Michael Otto,110.0,74
2018,Roman Abramovich,108.0,51
2018,Walter P.J. Droege,103.0,65
2018,Dietmar Hopp,102.0,77
2018,German Khan,98.0,56
2018,Mikhail Prokhorov,96.0,52
2018,Gianluigi & Rafaela Aponte,93.0,77
2018,Viktor Rashnikov,93.0,69
2018,August von Finck,92.0,87
2018,Giorgio Armani,89.0,83
2018,Ernesto Bertarelli,89.0,52
2018,Melker Schorling,82.0,70
2018,Johann Graf,81.0,71
2018,Xavier Niel,81.0,50
2018,Silvio Berlusconi,80.0,81
2018,Massimiliana Landini Aleotti,79.0,75
2018,Alexei Kuzmichev,76.0,55
2018,Vincent Bollore,74.0,65
2018,Anders Holch Povlsen,74.0,45
2018,Iskander Makhmudov,73.0,54
2018,Frederik Paulsen,73.0,67
2018,Carrie Perrodo,72.0,67
2018,Patrick Drahi,71.0,54
2018,Willi & Isolde Liebherr,71.0,-
2018,John Fredriksen,70.0,73
2018,Jorn Rausing,70.0,58
2018,Jacques Saade,70.0,81
2018,Leonid Fedun,69.0,61
2018,Sandra Ortega Mera,69.0,49
2018,Michael Platt,69.0,49
2018,Dmitry Rybolovlev,68.0,51
2018,Andreas von Bechtolsheim,68.0,62
2018,Oleg Deripaska,67.0,50
2018,Ludwig Merckle,67.0,53
2018,John Grayken,66.0,61
2018,Augusto & Giorgio Perfetti,66.0,-
2018,Finn Rausing,66.0,63
2018,Kirsten Rausing,66.0,65
2018,Odd Reitan,66.0,66
2018,Aloys Wobben,66.0,66
2018,Ivan Glasenberg,65.0,61
2018,Erivan Haub,64.0,85
2018,Suleiman Kerimov,64.0,51
2018,Ian & Richard Livingstone,64.0,-
2018,Guenther Fielmann,63.0,78
2018,Antonia Johnson,63.0,74
2018,Maria-Elisabeth Schaeffler-Thumann,63.0,76
2018,Albert Frere,62.0,92
2018,Bruno Schroder,62.0,85
2018,Pierre Bellon,61.0,88
2018,Dan Olsson,60.0,71
2018,Ralph Dommermuth,59.0,54
2018,Wolfgang Marguerre,59.0,76
2018,David & Frederick Barclay,58.0,84
2018,Martin Viessmann,57.0,64
2018,Hansjoerg Wyss,57.0,83
2018,James Dyson,56.0,70
2018,Laurence Graff,56.0,79
2018,Friede Springer,56.0,75
2018,Rinat Akhmetov,55.0,51
2018,Rahel Blocher,55.0,42
2018,Andrew Currie,55.0,62
2018,Magdalena Martullo-Blocher,55.0,49
2018,John Reece,55.0,61
2018,Jean-Michel Besnier,54.0,50
2018,Marie Besnier Beauvalot,54.0,37
2018,Michael Herz,54.0,74
2018,Wolfgang Herz,54.0,67
2018,Kjeld Kirk Kristiansen,54.0,70
2018,Sofie Kirk Kristiansen,54.0,42
2018,Thomas Kirk Kristiansen,54.0,-
2018,Margarita Louis-Dreyfus,54.0,55
2018,Agnete Kirk Thinggaard,54.0,-
2018,Alexander Abramov,52.0,59
2018,Frits Goldschmeding,52.0,84
2018,Elisabeth Mohn,52.0,77
2018,Maria Fernanda Amorim,51.0,83
2018,Pyotr Aven,51.0,62
2018,Richard Branson,50.0,67
2018,Denise Coates,50.0,50
2018,Joe Lewis,50.0,81
2018,Gabriella Meister,50.0,69
2018,Thomas Schmidheiny,50.0,72
2018,Martin & Olivier Bouygues,49.0,-
2018,Paolo & Gianfelice Mario Rocca,49.0,-
2018,Andrei Skoch,49.0,52
2018,Philip & Cristina Green,48.0,65
2018,Mikhail Gutseriev,48.0,59
2018,Andrei Kozitsyn,48.0,57
2018,Juergen Blickle,47.0,71
2018,Bernard Broermann,47.0,74
2018,Clive Calder,47.0,71
2018,Niels Peter Louis-Hansen,47.0,70
2018,Fredrik Lundberg,47.0,66
2018,Alexandra Schoerghuber,47.0,59
2018,Andrej Babis,46.0,63
2018,Dona Bertarelli,46.0,50
2018,Denis O'Brien,46.0,59
2018,Jean-Pierre Cayard,45.0,75
2018,Andrei Guriev,45.0,57
2018,Bertil Hult,45.0,77
2018,Robert Miller,45.0,84
2018,Sergei Popov,45.0,46
2018,Juan Roig,45.0,68
2018,Anthony Bamford,44.0,72
2018,Miguel Fluxa Rossello,44.0,79
2018,Paul Gauselmann,44.0,83
2018,Johan Johannson,44.0,51
2018,Theo Mueller,44.0,78
2018,Wolfgang Reimann,44.0,65
2018,Matthias Reimann-Andersen,44.0,52
2018,Stefan Reimann-Andersen,44.0,54
2018,Renate Reimann-Haas,44.0,66
2018,Rainer Blickle,43.0,70
2018,Giuseppe De'Longhi,43.0,78
2018,Antti Herlin,42.0,61
2018,Lars Larsen,42.0,69
2018,Carl Bennet,41.0,66
2018,Axel Oberwelland,41.0,51
2018,Michael Pieper,41.0,72
2018,Renzo Rosso,41.0,62
2018,Ursula Bechtolsheimer-Kipp,40.0,-
2018,Otto Philipp Braun,40.0,40
2018,Traudl Engelhorn,40.0,91
2018,Sergei Galitsky,40.0,50
2018,Michel Leclercq,40.0,78
2018,Peter Hargreaves,39.0,71
2018,Daniela Herz,39.0,64
2018,Guenter Herz,39.0,77
2018,Christoph Zeller,39.0,60
2018,Hubert Burda,38.0,78
2018,Gustaf Douglas,38.0,80
2018,Dominika & Sebastian Kulczyk,38.0,-
2018,Katharina Otto-Bernstein,38.0,-
2018,Andreas Halvorsen,37.0,56
2018,Viatcheslav Kantor,37.0,64
2018,Samvel Karapetyan,37.0,52
2018,Marc Ladreit de Lacharriere,37.0,77
2018,Yuri Milner,37.0,56
2018,Andreas Struengmann,37.0,68
2018,Thomas Struengmann,37.0,68
2018,Michael Ashley,36.0,53
2018,Friedhelm Loh,36.0,71
2018,Gabriele Volkmann,36.0,-
2018,Arne Wilhelmsen,36.0,87
2018,Carlo Benetton,35.0,74
2018,Gilberto Benetton,35.0,76
2018,Giuliana Benetton,35.0,80
2018,Luciano Benetton,35.0,82
2018,Bernard Ecclestone,35.0,87
2018,Dmitry Kamenshchik,35.0,49
2018,Maren Otto,35.0,-
2018,Kjell Inge Rokke,35.0,59
2018,Clemens Toennies,35.0,61
2018,Igor Altushkin,34.0,47
2018,Rafael Del Pino y Calvo-Sotelo,34.0,59
2018,Heidi Horten,34.0,77
2018,Rudolf Maag,34.0,72
2018,Alexander Ponomarenko,34.0,53
2018,Alexander Skorobogatko,34.0,50
2018,Juan-Miguel Villar Mir,34.0,86
2018,Zarakh Iliev,33.0,51
2018,God Nisanov,33.0,45
2018,Alexander Svetakov,33.0,50
2018,Hans Peter Wild,33.0,76
2018,Yvonne Bauer,32.0,40
2018,Patrizio Bertelli,32.0,72
2018,Martin Ebner,32.0,72
2018,Otto Happel,32.0,70
2018,Karel Komarek,32.0,48
2018,Kurt Krieger,32.0,69
2018,Spiro Latsis,32.0,71
2018,Alain Merieux,32.0,80
2018,Hans Georg Naeder,32.0,56
2018,Miuccia Prada,32.0,68
2018,Michael & Reiner Schmidt-Ruthenbeck,32.0,75
2018,Michal Solowow,32.0,55
2018,Yakir Gabay,31.0,51
2018,Manuel Lao Hernandez,31.0,73
2018,Tom Morris,31.0,63
2018,Anne Beaufour,30.0,54
2018,Henri Beaufour,30.0,52
2018,Ennio Doris,30.0,77
2018,Martin Haefner,30.0,64
2018,Christopher Hohn,30.0,51
2018,Arkady Rotenberg,30.0,66
2018,Robert Toennies,30.0,39
